297.35233,46.09594
288.76318,50.174221
290.09082,39.816990000000004
295.52121,49.738628000000006
291.46732000000003,50.759479999999996
281.46173,46.789894
296.62979,46.880203
284.664,43.98502
294.36487,40.720879
296.18523999999996,39.262679999999996
294.36487,40.720879
294.36487,40.720879
297.73984,46.94191
293.53448,41.329899
293.87987999999996,41.393822
298.50726000000003,41.47905
289.92072,41.542831
298.48111,41.615341
294.6741,42.075581
294.63239,43.400471
280.36023,43.12368
295.41787999999997,51.184761
297.43039,39.847839
297.43039,39.847839
297.43039,39.847839
297.70935,48.080853000000005
286.24343999999996,50.040378999999994
297.04541,46.328701
299.10327,40.8493
293.19507000000004,39.90728
298.9024,40.31953
295.78516,40.439547999999995
295.78516,40.439547999999995
293.87265,46.714951
289.73169,46.953819
295.28722999999997,41.221958
294.6741,42.075581
293.25916,42.126629
297.13263,42.76825
297.51907,42.777060999999996
290.85413,51.222809000000005
293.26093,44.868889
287.65396,43.505718
288.84862999999996,51.209049
296.43814,46.615359999999995
296.87762000000004,43.941631
290.44736,40.442890000000006
295.32077000000004,40.187359
293.83688,40.41045
298.5137,40.639621999999996
297.50986,46.961262
294.99631,50.470058
298.36884,40.173424
288.83936,46.986740000000005
288.83936,46.986740000000005
297.72925,42.86692
298.01443,42.957458
290.32651,43.121829999999996
296.95206,43.271969
298.0231,43.363521999999996
286.74188,43.190102
286.74188,43.190102
295.57727,46.254742
288.02271,43.54821
290.61679,49.957619
294.2009,40.455959
286.25644,46.89267
299.05585,43.897202
297.04541,46.328701
296.36569,43.905571
290.56667999999996,40.678162
288.83936,46.986740000000005
298.37384,40.61842
297.84398999999996,39.989810999999996
288.77103,40.664181
288.77103,40.664181
290.88232,43.471759999999996
295.28722999999997,41.221958
289.56866,43.538609
290.28845,43.755322
290.82602,44.184109
282.17941,46.457169
294.31699,43.629341
291.90704,49.262051
294.31699,43.629341
292.07268999999997,50.54829
298.92593,43.750370000000004
288.43576,43.763489
295.21103,46.757228999999995
289.07703,51.761821999999995
296.4176,46.732021
289.86157000000003,43.472771
292.67807,46.726711
292.67807,46.726711
293.98157000000003,46.687752
294.21893,49.479221
283.60526,39.997978
290.52676,38.142979
291.74164,37.688938
294.51126,38.790501
298.86658,46.502239
296.85663,41.758179
295.30008,40.556591
298.51532000000003,41.891201
295.02567,46.956001
297.27057,50.121811
296.52243,43.363369
295.49667,42.537890999999995
293.0795,43.073710999999996
288.44739,44.801682
288.44739,44.801682
294.8161,45.306121999999995
291.96069,42.433009999999996
287.57117,42.813919
284.23398,40.794540000000005
295.71225,45.589771
290.7037,43.607208
289.59308,49.781158000000005
297.21407999999997,41.66404
296.85663,41.758179
284.34274,46.316551000000004
284.34274,46.316551000000004
290.97342000000003,45.290321
286.55807000000004,38.405369
286.47147,49.649021000000005
286.47147,49.649021000000005
286.47147,49.649021000000005
286.47147,49.649021000000005
292.02045,44.876221
297.35927999999996,49.79755
291.83432,39.307362
291.83432,39.307362
291.83432,39.307362
288.57443,40.988659000000006
292.13297,41.547539
287.36127,43.738781
300.41751,45.605518
292.49962999999997,46.324409
292.49962999999997,46.324409
290.97342000000003,45.290321
290.97342000000003,45.290321
290.97342000000003,45.290321
283.86638999999997,39.898078999999996
285.38742,45.049049
295.79218,47.600101
289.83542,49.82563
289.83542,49.82563
289.83542,49.82563
295.02567,46.956001
285.60254,50.112041
297.59366,40.977268
286.28601000000003,43.320461
295.75412,42.537479
295.90656,45.80912
286.40231,38.738541
293.68192,45.817558
296.08975,48.955372
289.93085,40.097752
290.8154,39.819469
298.62487999999996,48.57745
298.75018,45.4664
295.94641,42.65892
292.5878,38.52203
294.64816,46.392361
285.75146,41.335640000000005
294.32552999999996,46.002251
294.32552999999996,46.002251
294.32552999999996,46.002251
288.3725,47.933559
289.62523999999996,40.708729
296.87683,41.080582
296.54752,44.941928999999995
286.66296,47.4137
296.62347,49.979172
282.85992000000005,42.66576
294.08392000000003,42.809589
283.84515,44.609089000000004
286.11536,37.966999
295.22879,45.97102
295.22879,45.97102
285.75146,41.335640000000005
290.97934,47.988997999999995
293.19537,49.316502
293.05801,45.248821
292.04437,46.329029
284.09457000000003,41.182819
295.8287,43.425491
290.16525,49.923859
299.25031,43.410439000000004
293.09252999999995,41.355518
292.28607,40.913589
295.30753,38.881640999999995
292.28607,40.913589
287.14066,47.115189
287.14066,47.115189
288.0119,46.117611
288.0119,46.117611
289.04221,42.882488
295.18164,49.945782
291.71146,42.341499
287.59009,51.06057
291.22433,45.778090999999996
291.03362999999996,42.26786
285.93068999999997,39.098141
293.20059,43.050041
285.01309,40.220749
285.01309,40.220749
290.54855,38.495281
290.54855,38.495281
291.5162,42.248191999999996
287.14066,47.115189
289.19263,44.149319
297.40155,46.824001
289.29626,46.457951
290.24805,44.435241999999995
290.16513,51.467258
298.49329,47.013039
280.92612,44.087928999999995
298.97217,44.132381
298.3266,45.315509999999996
285.79947000000004,42.811779
285.79947000000004,42.811779
295.94641,42.65892
294.69772,38.364159
292.42107999999996,37.682819
286.71072000000004,43.043449
300.37127999999996,46.408279
294.61301000000003,45.060169
289.2489,47.650101
288.41769,46.590431
296.06433,45.428619
290.23764,41.331379
288.79303,48.04023
290.23764,41.331379
290.23764,41.331379
283.11377000000005,48.13139
293.88177,49.683151
289.19957999999997,49.305721000000005
288.66891,39.824009000000004
281.66299,47.568581
292.42107999999996,37.682819
294.15271,38.23304
289.06433,47.11742
284.47652999999997,46.252579
287.50116,47.469269
287.13058,42.350151000000004
285.10406,45.008171000000004
296.95886,46.394131
297.07861,49.502078999999995
292.0134,49.019119
291.53439,47.0425
285.12203999999997,44.1106
292.75732,43.42691
294.61365,45.984619
294.61365,45.984619
283.46936,40.13261
293.14447,46.666241
299.21317,41.424831
284.18329,45.0741
297.02109,41.377171000000004
296.75574,46.998290999999995
292.13525,37.889621999999996
292.59164,38.399658
299.5495,45.769749
296.46448,49.182907
289.44452,41.31776
290.14432,44.04995
290.14432,44.04995
291.55695,39.227290999999994
291.55695,39.227290999999994
291.55695,39.227290999999994
294.2869,40.213809999999995
293.6792,46.852759999999996
288.79303,48.04023
296.98605,42.72998
283.80953999999997,41.041241
290.06049,47.163959999999996
298.83333999999996,46.65453
288.64627,50.788979
281.89835,42.165791
287.34674,47.772960999999995
282.92499,48.626389
289.34143,46.988239
297.64606000000003,47.167488
294.207,38.22345
287.95657,41.130328999999996
287.73755,38.114559
292.16617,38.739052
286.11032,43.680962
293.09398999999996,42.896431
285.66711000000004,48.719559000000004
289.43811,39.270359
290.06049,47.163959999999996
282.97897,40.784351
282.97897,40.784351
282.97897,40.784351
293.35172,48.444641
282.92499,48.626389
292.22629,43.995312
299.21317,41.424831
292.77398999999997,37.797691
295.15811,40.898849
285.37195,41.993912
294.51324,45.981640000000006
298.31674,40.996101
299.35651,41.414291
295.85938,47.93951
289.41107,46.130852000000004
292.64236,44.087669
292.64236,44.087669
292.64236,44.087669
290.7084,42.237251
293.35172,48.444641
292.78235,47.800629
293.35172,48.444641
297.50986,46.961262
295.93347,40.300571000000005
283.59668,45.407879
297.25504,40.54837
295.34271,46.602261
291.41864,39.127419
296.05042000000003,42.113239
290.60114,44.556381
293.1962,42.370628
296.30573,41.31712
285.26859,48.560009
288.47144,40.269791
292.53082,49.06171
281.58292,47.233631
285.25366,46.582190999999995
298.39526,47.81501
288.31332000000003,46.771431
295.8093,40.008511
284.96967,39.360291
299.6517,40.545681
283.71752999999995,47.204449
292.67255,46.377419
295.2049,42.559681
290.48676,44.932621000000005
299.526,46.899260999999996
297.45215,41.558128
294.86551000000003,46.285851
294.59578999999997,45.875031
286.63552999999996,39.488621
288.81195,39.77066
290.83313,38.184349
288.81195,39.77066
288.81195,39.77066
299.26804,45.227428
299.26804,45.227428
297.9382,46.881401000000004
297.09067000000005,49.626571999999996
284.4303,47.641781
289.35202000000004,46.973728
289.35202000000004,46.973728
287.97031,47.972099
298.21765,40.341019
286.00674,38.009541
290.32867000000005,37.72311
289.22021,41.706478000000004
293.67647999999997,44.615582
293.67647999999997,44.615582
297.95416,44.66748
286.02518,39.630932
294.74332000000004,43.461208
294.45386,44.145973
294.45386,44.145973
291.24683,44.00042
290.12653,41.601082
287.25667999999996,46.066769
286.22324,38.258171000000004
292.61411,44.394661
289.07223999999997,47.407070000000004
283.16632000000004,45.403061
300.10236000000003,45.762138
290.32867000000005,37.72311
289.02975,49.769711
289.02975,49.769711
283.34427,48.223911
295.849,46.181290000000004
285.41962,39.706108
285.41962,39.706108
285.41962,39.706108
296.23001,50.27523
295.03354,46.600151000000004
292.17117,40.811378000000005
281.45718,46.746471
292.09824,47.940819
291.68329,44.75164
282.03549,43.631271000000005
295.31314,46.237491999999996
284.61572,39.131039
291.91281000000004,41.533611
289.23337000000004,49.938931
295.9024,39.918362
295.9024,39.918362
291.95099,38.251701000000004
289.86157000000003,43.472771
296.1398,41.60318
289.86157000000003,43.472771
289.86157000000003,43.472771
286.4527,42.657879
286.4527,42.657879
299.89651000000003,46.051971
299.89651000000003,46.051971
283.89941,41.221610999999996
281.34882000000005,44.295238
281.34882000000005,44.295238
297.94016,40.278628999999995
291.38223,38.127468
291.38223,38.127468
296.75415,49.20874
299.66046,46.198421
286.68552,47.098221
286.27386,48.61871
286.27386,48.61871
292.23992999999996,48.51157
285.21667,41.282429
292.23395,41.575210999999996
294.26633,45.204311
287.87939,43.364071
296.97107,41.467009999999995
284.3511,40.852982
292.36957,43.910809
291.66927999999996,42.590709999999994
291.66927999999996,42.590709999999994
297.20153999999997,41.730209
294.70937999999995,45.969501
281.59415,42.596409
295.50269,43.232791999999996
286.16205,39.678001
288.74994,48.277167999999996
297.29242,49.981628
297.29242,49.981628
300.24222000000003,44.141399
300.24222000000003,44.141399
300.24222000000003,44.141399
299.07709,45.440639000000004
283.29214,45.434109
300.1705,43.984970000000004
290.23584,50.03009
287.52963,38.894508
288.83401000000003,44.838249
299.84909,47.20256
293.72586,47.247040000000005
290.37512000000004,41.43375
296.60342,44.129261
291.87134,44.087379
293.90057,50.427052
294.56937,45.671261
281.32257000000004,48.066502
287.38208,49.452389000000004
291.88004,45.387932
286.36746,48.423931
293.67422,47.908459
293.67422,47.908459
287.40244,39.190731
290.35815,44.518749
287.52963,38.894508
286.97128,44.708302
290.34851000000003,50.902851
290.13821,38.491184000000004
294.61481000000003,40.833172
292.29062000000005,44.653252
292.77338,44.178131
289.4415,42.498131
290.27969,41.515049
294.46854,49.33102
286.28472999999997,44.781551
286.28472999999997,44.781551
293.82431,42.779701
286.16205,39.678001
293.32242,42.867470000000004
301.34286000000003,44.672211
295.56799,42.478297999999995
292.17114,40.916309000000005
292.17114,40.916309000000005
298.30273,47.694031
297.01965,49.997378999999995
287.2977,47.455441
294.15366,46.309681
294.91156,46.491459000000006
291.08014,43.860199
292.42758,37.320808
285.1828,43.831078000000005
285.1828,43.831078000000005
285.1828,43.831078000000005
293.82431,42.779701
281.11176,42.45491
294.15332,46.166439000000004
291.1452,44.062538
286.47934,39.269958
286.00296000000003,44.756592
285.90848,38.212719
283.75385,47.796951
298.07473999999996,40.94899
285.08655,40.898998
292.16857999999996,43.779671
295.10995,43.915211
294.95892000000003,38.591572
291.60717999999997,38.410389
291.60717999999997,38.410389
295.1391,40.979061
286.75278,49.064910999999995
287.80408,43.168960999999996
295.30255,49.589119000000004
291.88126,44.555729
291.04992999999996,39.14167
297.07465,39.933849
296.04233,45.985141999999996
291.64624,39.396629
301.54297,44.60561
291.11188,39.949108
284.10778999999997,44.245810999999996
292.32645,38.657581
291.2562,49.258949
285.89923,48.307301
295.422,38.735690999999996
295.422,38.735690999999996
290.47452000000004,37.766602
293.1311,45.663551
281.83145,42.298908000000004
292.83215,48.219359999999995
285.72078999999997,40.85696
286.75278,49.064910999999995
285.72078999999997,40.85696
297.5582,40.541309000000005
295.6402,40.794841999999996
295.28854,49.379791
292.46429,45.968288
291.80801,38.6227
286.94415,42.580631
286.37,37.552521
287.94562,39.230571999999995
291.54941,44.52729
281.69397000000004,46.946449
285.96802,48.67905
291.37744,47.21257
289.1427,46.812889
285.39404,38.904911
298.80206,44.420349
297.91974,45.274158
288.66449,51.498421
296.06625,42.768219
295.93842,49.791142
295.06424,49.358990000000006
293.20377,43.057010999999996
295.46338,45.812740000000005
291.7262,37.5289
296.96881,47.751492
296.69727,46.371712
285.67287999999996,44.11673
290.54364,47.725887
291.11188,39.949108
292.71445,44.082329
287.30283,39.289688
290.04327,47.257979999999996
294.94858,46.438641
290.703,38.567032
295.70111,38.945831
296.85101000000003,50.698929
282.03328999999997,44.478008
299.85184,43.732182
294.3847,46.157841
292.80865,49.579440999999996
287.5849,49.154789
290.87137,45.410301000000004
289.40671000000003,39.338840000000005
294.9133,41.074711
296.80343999999997,46.74115
295.50107,40.410225
299.23694,45.834702
295.30817,43.044411
286.71661,47.425629
296.25507000000005,42.53022
287.29251,39.383221
288.64252,46.21566
298.45013,44.284012
287.1532,42.421611999999996
289.54514,39.164429
286.67145,49.406288
295.95135,43.852051
296.85342,50.03735
289.48581,50.94416
292.31467000000004,48.140461
299.13617,45.86993
299.13617,45.86993
294.99176,40.144409
291.93365,44.115501
292.08477999999997,49.23748
299.96567000000005,44.160889000000005
297.01912999999996,44.327518
289.388,50.59705
289.388,50.59705
291.11188,39.949108
290.26535,40.548649
294.13791000000003,42.370499
284.32852,40.568909000000005
288.45605,45.80212
296.56006,46.857479
284.09763,47.810638
295.88751,43.156059
289.35867,50.59848
291.2431,44.008720000000004
291.2431,44.008720000000004
291.2431,44.008720000000004
289.26166,47.815521000000004
290.91449,42.286578999999996
291.77164,47.5299
291.6409,41.241039
283.19208,41.305389
283.19208,41.305389
294.13791000000003,42.370499
294.13791000000003,42.370499
292.54752,41.642959999999995
295.24734,45.757401
290.95355,45.719528000000004
289.74731,39.523453
296.30795,43.82135
296.71274,48.272308
282.28439,42.15419
282.14923,43.37859
285.93068999999997,39.098141
283.16196,45.198311
290.10196,48.251141
287.47763,46.141178000000004
295.25116,45.842971999999996
283.19208,41.305389
297.78659,47.88612
289.84286000000003,38.309601
300.22519,43.758179
288.28052,46.3409
294.18927,45.151581
294.18927,45.151581
296.72449,49.532711
291.11188,39.949108
297.52542,49.401451
296.99863,42.78196
292.23242,38.89222
291.28207000000003,46.965988
294.52545,49.872471000000004
287.24118,39.33276
287.24118,39.33276
297.28317000000004,46.90453
294.97882000000004,46.00565
293.23022000000003,48.281368
293.23022000000003,48.281368
291.72916000000004,38.070019
294.56692999999996,46.075802
281.56995,47.398689000000005
281.56995,47.398689000000005
288.30869,51.478291
284.35202000000004,41.519199
294.51767,50.670398999999996
286.59427,37.891258
292.2478,47.878448
293.41794,48.198848999999996
293.98357999999996,39.57288
300.77875,45.110222
291.81302,38.088181
295.47537,45.239979
288.47964,47.101768
286.892,38.31855
297.28549,41.305592
283.10385,43.148041
296.99863,42.78196
284.49033,42.648289
287.89162999999996,39.33913
294.84002999999996,39.085991
288.96124,42.265011
288.96124,42.265011
297.65143,40.352551
285.13831,45.004539
285.13831,45.004539
295.48123,40.731978999999995
295.48123,40.731978999999995
285.69199,45.689388
288.61792,48.098411999999996
288.61792,48.098411999999996
289.97934,40.14283
291.11188,39.949108
290.43402000000003,44.107651000000004
298.42633,47.946781
284.99962999999997,49.47998
283.75482,45.335178000000006
296.70724,41.203651
286.07202,45.136711
289.67786,43.458134
288.96124,42.265011
281.56146,42.4505
291.09274,49.190059999999995
291.91287,40.953891999999996
295.62658999999996,49.130428
293.21738,42.720711
290.76587,38.927959
293.06335,39.40345
291.60449,41.309360999999996
289.14722,45.86618
297.47711,39.877239
288.82059,39.52282
288.92401,46.057629
292.51398,42.651759999999996
291.65778,48.009312
282.14056,43.89658
292.76993,48.89962
297.20153999999997,41.730209
293.29364,42.19635
292.95416,41.934799
287.89162999999996,39.33913
295.66287,44.525841
299.78546,43.67075
291.60449,41.309360999999996
296.85205,49.084438
296.85205,49.084438
285.20749,45.38435
285.20749,45.38435
283.12102999999996,43.525639
292.23992999999996,48.51157
292.23992999999996,48.51157
292.23992999999996,48.51157
295.24182,40.155209
288.14477999999997,51.27562
292.25247,40.792721
282.39462000000003,48.75914
282.39462000000003,48.75914
291.69955,38.145271
300.61969,45.788921
297.72314,47.112659
284.978,41.420158
292.30124,38.26704
293.26245,41.365120000000005
285.20749,45.38435
285.20749,45.38435
295.65148999999997,49.261292
294.73282,40.150341
295.164,39.201408
292.37979,47.644611
292.37979,47.644611
287.85699,40.54718
295.10242,40.572392
294.1239,48.348999
295.14294,49.993069
285.57434,49.962269
286.15015,37.411369
289.03302,40.086890999999994
289.68671,41.588928
296.55307,46.96629
285.74298,44.85783
286.6384,39.487881
285.74298,44.85783
280.31487999999996,43.98571
297.11157000000003,47.534690999999995
283.8851,47.637218
285.17334,48.770039000000004
280.69046000000003,43.919182
295.23926,42.726479
294.0318,42.468845
284.94097999999997,46.56654
299.41333,40.428478000000005
291.60675,42.035919
295.70517,39.756840000000004
282.95694,42.825619
284.72893999999997,46.206478000000004
293.94116,41.5905
285.36517000000003,49.201561
